,Country,Sex,Year,Obesity (%),Region,BMI
10505,Israel,Female,1990,20.6 [15.6-26.2],Middle East,20.6
10506,Israel,Both sexes,1991,18.1 [14.7-21.8],Middle East,18.1
10507,Israel,Male,1991,15.1 [10.7-20.1],Middle East,15.1
10508,Israel,Female,1991,20.8 [15.9-26.4],Middle East,20.8
10509,Israel,Both sexes,1992,18.4 [15.0-22.1],Middle East,18.4
10510,Israel,Male,1992,15.5 [11.1-20.6],Middle East,15.5
10511,Israel,Female,1992,21.1 [16.1-26.6],Middle East,21.1
10512,Israel,Both sexes,1993,18.8 [15.4-22.4],Middle East,18.8
10513,Israel,Male,1993,15.9 [11.4-21.0],Middle East,15.9
10514,Israel,Female,1993,21.4 [16.4-26.8],Middle East,21.4
10515,Israel,Both sexes,1994,19.1 [15.7-22.7],Middle East,19.1
10516,Israel,Male,1994,16.3 [11.8-21.5],Middle East,16.3
10517,Israel,Female,1994,21.6 [16.6-27.0],Middle East,21.6
10518,Israel,Both sexes,1995,19.5 [16.1-23.1],Middle East,19.5
10519,Israel,Male,1995,16.8 [12.2-21.9],Middle East,16.8
10520,Israel,Female,1995,21.9 [16.9-27.3],Middle East,21.9
10521,Israel,Both sexes,1996,19.8 [16.4-23.5],Middle East,19.8
10522,Israel,Male,1996,17.2 [12.6-22.4],Middle East,17.2
10523,Israel,Female,1996,22.1 [17.1-27.5],Middle East,22.1
10524,Israel,Both sexes,1997,20.1 [16.7-23.7],Middle East,20.1
10525,Israel,Male,1997,17.6 [12.9-22.9],Middle East,17.6
10526,Israel,Female,1997,22.3 [17.3-27.7],Middle East,22.3
10527,Israel,Both sexes,1998,20.4 [17.0-24.1],Middle East,20.4
10528,Israel,Male,1998,18.0 [13.3-23.3],Middle East,18.0
10529,Israel,Female,1998,22.6 [17.6-27.9],Middle East,22.6
10530,Israel,Both sexes,1999,20.8 [17.4-24.4],Middle East,20.8
10531,Israel,Male,1999,18.4 [13.7-23.8],Middle East,18.4
10532,Israel,Female,1999,22.8 [17.9-28.2],Middle East,22.8
10533,Israel,Both sexes,2000,21.1 [17.7-24.7],Middle East,21.1
10534,Israel,Male,2000,18.8 [14.1-24.3],Middle East,18.8
10535,Israel,Female,2000,23.1 [18.2-28.4],Middle East,23.1
10536,Israel,Both sexes,2001,21.4 [18.0-25.1],Middle East,21.4
10537,Israel,Male,2001,19.3 [14.5-24.7],Middle East,19.3
10538,Israel,Female,2001,23.3 [18.4-28.6],Middle East,23.3
10539,Israel,Both sexes,2002,21.7 [18.3-25.5],Middle East,21.7
10540,Israel,Male,2002,19.7 [14.9-25.2],Middle East,19.7
10541,Israel,Female,2002,23.5 [18.7-29.0],Middle East,23.5
10542,Israel,Both sexes,2003,22.1 [18.6-25.8],Middle East,22.1
10543,Israel,Male,2003,20.1 [15.4-25.6],Middle East,20.1
10544,Israel,Female,2003,23.7 [18.9-29.2],Middle East,23.7
10545,Israel,Both sexes,2004,22.4 [18.8-26.1],Middle East,22.4
10546,Israel,Male,2004,20.5 [15.8-26.0],Middle East,20.5
10547,Israel,Female,2004,24.0 [19.0-29.4],Middle East,24.0
10548,Israel,Both sexes,2005,22.7 [19.1-26.5],Middle East,22.7
10549,Israel,Male,2005,21.0 [16.1-26.4],Middle East,21.0
10550,Israel,Female,2005,24.2 [19.1-29.5],Middle East,24.2
10551,Israel,Both sexes,2006,23.0 [19.4-26.8],Middle East,23.0
10552,Israel,Male,2006,21.4 [16.5-26.9],Middle East,21.4
10553,Israel,Female,2006,24.4 [19.3-29.8],Middle East,24.4
10554,Israel,Both sexes,2007,23.3 [19.7-27.1],Middle East,23.3
10555,Israel,Male,2007,21.8 [16.9-27.4],Middle East,21.8
10556,Israel,Female,2007,24.6 [19.4-30.0],Middle East,24.6
10557,Israel,Both sexes,2008,23.6 [19.9-27.5],Middle East,23.6
10558,Israel,Male,2008,22.3 [17.2-27.9],Middle East,22.3
10559,Israel,Female,2008,24.8 [19.5-30.4],Middle East,24.8
10560,Israel,Both sexes,2009,23.9 [20.1-27.8],Middle East,23.9
10561,Israel,Male,2009,22.7 [17.5-28.6],Middle East,22.7
10562,Israel,Female,2009,24.9 [19.6-30.7],Middle East,24.9
10563,Israel,Both sexes,2010,24.2 [20.3-28.2],Middle East,24.2
10564,Israel,Male,2010,23.1 [17.8-29.0],Middle East,23.1
10565,Israel,Female,2010,25.1 [19.6-30.9],Middle East,25.1
10566,Israel,Both sexes,2011,24.5 [20.6-28.7],Middle East,24.5
10567,Israel,Male,2011,23.6 [18.0-29.6],Middle East,23.6
10568,Israel,Female,2011,25.3 [19.7-31.2],Middle East,25.3
10569,Israel,Both sexes,2012,24.8 [20.7-29.2],Middle East,24.8
10570,Israel,Male,2012,24.0 [18.3-30.2],Middle East,24.0
10571,Israel,Female,2012,25.5 [19.7-31.6],Middle East,25.5
10572,Israel,Both sexes,2013,25.1 [20.9-29.6],Middle East,25.1
10573,Israel,Male,2013,24.5 [18.5-30.8],Middle East,24.5
10574,Israel,Female,2013,25.7 [19.7-32.0],Middle East,25.7
10575,Israel,Both sexes,2014,25.5 [21.1-30.1],Middle East,25.5
10576,Israel,Male,2014,24.9 [18.8-31.6],Middle East,24.9
10577,Israel,Female,2014,25.9 [19.7-32.4],Middle East,25.9
10578,Israel,Both sexes,2015,25.8 [21.3-30.6],Middle East,25.8
10579,Israel,Male,2015,25.4 [18.9-32.3],Middle East,25.4
10580,Israel,Female,2015,26.1 [19.7-32.9],Middle East,26.1
10581,Israel,Both sexes,2016,26.1 [21.4-31.1],Middle East,26.1
10582,Israel,Male,2016,25.9 [19.0-33.2],Middle East,25.9
10583,Israel,Female,2016,26.2 [19.7-33.3],Middle East,26.2
10962,Jordan,Both sexes,1975,12.3 [8.3-17.1],Middle East,12.3
10963,Jordan,Male,1975,6.2 [2.9-11.0],Middle East,6.2
10964,Jordan,Female,1975,18.5 [11.4-27.0],Middle East,18.5
10965,Jordan,Both sexes,1976,12.7 [8.7-17.2],Middle East,12.7
10966,Jordan,Male,1976,6.4 [3.2-11.2],Middle East,6.4
10967,Jordan,Female,1976,19.0 [12.0-27.2],Middle East,19.0
10968,Jordan,Both sexes,1977,13.0 [9.1-17.4],Middle East,13.0
10969,Jordan,Male,1977,6.7 [3.5-11.4],Middle East,6.7
10970,Jordan,Female,1977,19.4 [12.6-27.4],Middle East,19.4
10971,Jordan,Both sexes,1978,13.4 [9.6-17.7],Middle East,13.4
10972,Jordan,Male,1978,7.0 [3.7-11.5],Middle East,7.0
10973,Jordan,Female,1978,19.9 [13.3-27.6],Middle East,19.9
10974,Jordan,Both sexes,1979,13.7 [10.0-17.9],Middle East,13.7
10975,Jordan,Male,1979,7.3 [4.0-11.7],Middle East,7.3
10976,Jordan,Female,1979,20.4 [14.0-27.8],Middle East,20.4
10977,Jordan,Both sexes,1980,14.1 [10.5-18.1],Middle East,14.1
10978,Jordan,Male,1980,7.6 [4.3-12.1],Middle East,7.6
10979,Jordan,Female,1980,20.9 [14.6-28.1],Middle East,20.9
10980,Jordan,Both sexes,1981,14.5 [11.0-18.5],Middle East,14.5
10981,Jordan,Male,1981,7.9 [4.6-12.4],Middle East,7.9
10982,Jordan,Female,1981,21.5 [15.3-28.5],Middle East,21.5
10983,Jordan,Both sexes,1982,15.0 [11.5-18.8],Middle East,15.0
10984,Jordan,Male,1982,8.3 [5.0-12.8],Middle East,8.3
10985,Jordan,Female,1982,22.1 [16.1-28.9],Middle East,22.1
10986,Jordan,Both sexes,1983,15.5 [12.1-19.3],Middle East,15.5
10987,Jordan,Male,1983,8.7 [5.4-13.2],Middle East,8.7
10988,Jordan,Female,1983,22.8 [16.9-29.4],Middle East,22.8
10989,Jordan,Both sexes,1984,16.1 [12.7-19.8],Middle East,16.1
10990,Jordan,Male,1984,9.1 [5.7-13.7],Middle East,9.1
10991,Jordan,Female,1984,23.5 [17.7-30.0],Middle East,23.5
10992,Jordan,Both sexes,1985,16.7 [13.3-20.4],Middle East,16.7
10993,Jordan,Male,1985,9.6 [6.2-14.3],Middle East,9.6
10994,Jordan,Female,1985,24.2 [18.5-30.6],Middle East,24.2
10995,Jordan,Both sexes,1986,17.3 [14.0-21.0],Middle East,17.3
10996,Jordan,Male,1986,10.2 [6.7-14.8],Middle East,10.2
10997,Jordan,Female,1986,25.0 [19.3-31.2],Middle East,25.0
10998,Jordan,Both sexes,1987,18.0 [14.7-21.7],Middle East,18.0
10999,Jordan,Male,1987,10.7 [7.1-15.3],Middle East,10.7
11000,Jordan,Female,1987,25.8 [20.2-31.8],Middle East,25.8
11001,Jordan,Both sexes,1988,18.7 [15.4-22.3],Middle East,18.7
11002,Jordan,Male,1988,11.3 [7.6-15.9],Middle East,11.3
11003,Jordan,Female,1988,26.6 [21.1-32.5],Middle East,26.6
11004,Jordan,Both sexes,1989,19.4 [16.1-23.0],Middle East,19.4
11005,Jordan,Male,1989,11.9 [8.1-16.5],Middle East,11.9
11006,Jordan,Female,1989,27.4 [22.0-33.2],Middle East,27.4
11007,Jordan,Both sexes,1990,20.1 [16.7-23.7],Middle East,20.1
11008,Jordan,Male,1990,12.5 [8.7-17.1],Middle East,12.5
11009,Jordan,Female,1990,28.2 [22.8-33.9],Middle East,28.2
11010,Jordan,Both sexes,1991,20.7 [17.4-24.3],Middle East,20.7
11011,Jordan,Male,1991,13.1 [9.2-17.7],Middle East,13.1
11012,Jordan,Female,1991,29.0 [23.6-34.6],Middle East,29.0
11013,Jordan,Both sexes,1992,21.4 [18.1-25.0],Middle East,21.4
11014,Jordan,Male,1992,13.7 [9.7-18.4],Middle East,13.7
11015,Jordan,Female,1992,29.7 [24.5-35.2],Middle East,29.7
11016,Jordan,Both sexes,1993,22.0 [18.8-25.6],Middle East,22.0
11017,Jordan,Male,1993,14.3 [10.3-19.1],Middle East,14.3
11018,Jordan,Female,1993,30.5 [25.3-35.9],Middle East,30.5
11019,Jordan,Both sexes,1994,22.7 [19.4-26.2],Middle East,22.7
11020,Jordan,Male,1994,15.0 [10.9-19.8],Middle East,15.0
11021,Jordan,Female,1994,31.2 [26.1-36.6],Middle East,31.2
11022,Jordan,Both sexes,1995,23.3 [20.1-26.9],Middle East,23.3
11023,Jordan,Male,1995,15.6 [11.5-20.5],Middle East,15.6
11024,Jordan,Female,1995,31.9 [26.9-37.2],Middle East,31.9
11025,Jordan,Both sexes,1996,24.0 [20.8-27.5],Middle East,24.0
11026,Jordan,Male,1996,16.2 [12.1-21.1],Middle East,16.2
11027,Jordan,Female,1996,32.6 [27.7-37.8],Middle East,32.6
11028,Jordan,Both sexes,1997,24.6 [21.4-28.1],Middle East,24.6
11029,Jordan,Male,1997,16.8 [12.6-21.7],Middle East,16.8
11030,Jordan,Female,1997,33.2 [28.3-38.3],Middle East,33.2
11031,Jordan,Both sexes,1998,25.2 [22.0-28.7],Middle East,25.2
11032,Jordan,Male,1998,17.4 [13.1-22.2],Middle East,17.4
11033,Jordan,Female,1998,33.8 [29.0-38.8],Middle East,33.8
11034,Jordan,Both sexes,1999,25.8 [22.6-29.3],Middle East,25.8
11035,Jordan,Male,1999,17.9 [13.7-22.8],Middle East,17.9
11036,Jordan,Female,1999,34.4 [29.6-39.3],Middle East,34.4
11037,Jordan,Both sexes,2000,26.4 [23.2-29.8],Middle East,26.4
11038,Jordan,Male,2000,18.5 [14.2-23.4],Middle East,18.5
11039,Jordan,Female,2000,34.9 [30.2-39.8],Middle East,34.9
11040,Jordan,Both sexes,2001,26.9 [23.8-30.4],Middle East,26.9
11041,Jordan,Male,2001,19.0 [14.7-23.9],Middle East,19.0
11042,Jordan,Female,2001,35.5 [30.8-40.2],Middle East,35.5
11043,Jordan,Both sexes,2002,27.5 [24.3-30.9],Middle East,27.5
11044,Jordan,Male,2002,19.6 [15.3-24.4],Middle East,19.6
11045,Jordan,Female,2002,36.0 [31.3-40.8],Middle East,36.0
11046,Jordan,Both sexes,2003,28.1 [24.9-31.4],Middle East,28.1
11047,Jordan,Male,2003,20.1 [15.8-24.9],Middle East,20.1
11048,Jordan,Female,2003,36.5 [31.9-41.2],Middle East,36.5
11049,Jordan,Both sexes,2004,28.6 [25.4-32.0],Middle East,28.6
11050,Jordan,Male,2004,20.7 [16.4-25.5],Middle East,20.7
11051,Jordan,Female,2004,37.0 [32.4-41.6],Middle East,37.0
11052,Jordan,Both sexes,2005,29.2 [26.0-32.5],Middle East,29.2
11053,Jordan,Male,2005,21.2 [16.9-26.1],Middle East,21.2
11054,Jordan,Female,2005,37.4 [32.9-42.1],Middle East,37.4
11055,Jordan,Both sexes,2006,29.7 [26.5-33.1],Middle East,29.7
11056,Jordan,Male,2006,21.8 [17.4-26.8],Middle East,21.8
11057,Jordan,Female,2006,37.9 [33.4-42.6],Middle East,37.9
11058,Jordan,Both sexes,2007,30.3 [27.0-33.6],Middle East,30.3
11059,Jordan,Male,2007,22.4 [17.9-27.4],Middle East,22.4
11060,Jordan,Female,2007,38.4 [33.8-43.1],Middle East,38.4
11061,Jordan,Both sexes,2008,30.8 [27.5-34.2],Middle East,30.8
11062,Jordan,Male,2008,23.0 [18.4-28.1],Middle East,23.0
11063,Jordan,Female,2008,38.9 [34.3-43.7],Middle East,38.9
11064,Jordan,Both sexes,2009,31.4 [28.0-34.9],Middle East,31.4
11065,Jordan,Male,2009,23.6 [18.9-28.8],Middle East,23.6
11066,Jordan,Female,2009,39.5 [34.7-44.3],Middle East,39.5
11067,Jordan,Both sexes,2010,31.9 [28.5-35.5],Middle East,31.9
11068,Jordan,Male,2010,24.2 [19.4-29.5],Middle East,24.2
11069,Jordan,Female,2010,40.0 [35.0-44.9],Middle East,40.0
11070,Jordan,Both sexes,2011,32.5 [29.0-36.1],Middle East,32.5
11071,Jordan,Male,2011,24.8 [19.9-30.2],Middle East,24.8
11072,Jordan,Female,2011,40.5 [35.5-45.5],Middle East,40.5
11073,Jordan,Both sexes,2012,33.1 [29.5-36.8],Middle East,33.1
11074,Jordan,Male,2012,25.5 [20.3-30.9],Middle East,25.5
11075,Jordan,Female,2012,41.0 [35.8-46.1],Middle East,41.0
11076,Jordan,Both sexes,2013,33.7 [30.0-37.5],Middle East,33.7
11077,Jordan,Male,2013,26.1 [20.7-31.7],Middle East,26.1
11078,Jordan,Female,2013,41.5 [36.2-46.9],Middle East,41.5
11079,Jordan,Both sexes,2014,34.3 [30.4-38.3],Middle East,34.3
11080,Jordan,Male,2014,26.8 [21.2-32.6],Middle East,26.8
11081,Jordan,Female,2014,42.0 [36.4-47.6],Middle East,42.0
11082,Jordan,Both sexes,2015,34.9 [30.8-39.1],Middle East,34.9
11083,Jordan,Male,2015,27.5 [21.6-33.6],Middle East,27.5
11084,Jordan,Female,2015,42.5 [36.7-48.5],Middle East,42.5
11085,Jordan,Both sexes,2016,35.5 [31.1-40.0],Middle East,35.5
11086,Jordan,Male,2016,28.2 [21.9-34.5],Middle East,28.2
11087,Jordan,Female,2016,43.1 [36.9-49.3],Middle East,43.1
11466,Kuwait,Both sexes,1975,18.6 [13.8-24.1],Middle East,18.6
11467,Kuwait,Male,1975,11.8 [6.8-18.3],Middle East,11.8
11468,Kuwait,Female,1975,28.0 [19.3-37.5],Middle East,28.0
11469,Kuwait,Both sexes,1976,19.0 [14.4-24.3],Middle East,19.0
11470,Kuwait,Male,1976,12.3 [7.3-18.6],Middle East,12.3
11471,Kuwait,Female,1976,28.6 [20.1-37.8],Middle East,28.6
11472,Kuwait,Both sexes,1977,19.4 [14.9-24.6],Middle East,19.4
11473,Kuwait,Male,1977,12.8 [7.9-18.9],Middle East,12.8
11474,Kuwait,Female,1977,29.2 [21.0-38.1],Middle East,29.2
11475,Kuwait,Both sexes,1978,19.8 [15.4-24.9],Middle East,19.8
11476,Kuwait,Male,1978,13.3 [8.4-19.3],Middle East,13.3
11477,Kuwait,Female,1978,29.9 [21.8-38.4],Middle East,29.9
11478,Kuwait,Both sexes,1979,20.3 [15.9-25.1],Middle East,20.3
11479,Kuwait,Male,1979,13.8 [9.0-19.8],Middle East,13.8
11480,Kuwait,Female,1979,30.5 [22.7-38.8],Middle East,30.5
11481,Kuwait,Both sexes,1980,20.8 [16.5-25.5],Middle East,20.8
11482,Kuwait,Male,1980,14.4 [9.5-20.2],Middle East,14.4
11483,Kuwait,Female,1980,31.1 [23.6-39.3],Middle East,31.1
11484,Kuwait,Both sexes,1981,21.3 [17.1-25.9],Middle East,21.3
11485,Kuwait,Male,1981,15.0 [10.1-20.7],Middle East,15.0
11486,Kuwait,Female,1981,31.7 [24.4-39.5],Middle East,31.7
11487,Kuwait,Both sexes,1982,21.9 [17.7-26.3],Middle East,21.9
11488,Kuwait,Male,1982,15.5 [10.7-21.2],Middle East,15.5
11489,Kuwait,Female,1982,32.3 [25.2-39.9],Middle East,32.3
11490,Kuwait,Both sexes,1983,22.4 [18.3-26.8],Middle East,22.4
11491,Kuwait,Male,1983,16.1 [11.3-21.6],Middle East,16.1
11492,Kuwait,Female,1983,32.9 [25.8-40.2],Middle East,32.9
11493,Kuwait,Both sexes,1984,23.0 [19.0-27.4],Middle East,23.0
11494,Kuwait,Male,1984,16.7 [11.8-22.2],Middle East,16.7
11495,Kuwait,Female,1984,33.5 [26.6-40.6],Middle East,33.5
11496,Kuwait,Both sexes,1985,23.6 [19.6-27.9],Middle East,23.6
11497,Kuwait,Male,1985,17.2 [12.4-22.6],Middle East,17.2
11498,Kuwait,Female,1985,34.0 [27.3-40.9],Middle East,34.0
11499,Kuwait,Both sexes,1986,24.3 [20.3-28.4],Middle East,24.3
11500,Kuwait,Male,1986,17.7 [12.9-23.1],Middle East,17.7
11501,Kuwait,Female,1986,34.5 [27.9-41.2],Middle East,34.5
11502,Kuwait,Both sexes,1987,24.9 [20.9-29.0],Middle East,24.9
11503,Kuwait,Male,1987,18.2 [13.5-23.5],Middle East,18.2
11504,Kuwait,Female,1987,35.0 [28.5-41.4],Middle East,35.0
11505,Kuwait,Both sexes,1988,25.5 [21.6-29.5],Middle East,25.5
11506,Kuwait,Male,1988,18.7 [14.0-23.9],Middle East,18.7
11507,Kuwait,Female,1988,35.4 [29.1-41.6],Middle East,35.4
11508,Kuwait,Both sexes,1989,26.0 [22.1-30.0],Middle East,26.0
11509,Kuwait,Male,1989,19.2 [14.4-24.3],Middle East,19.2
11510,Kuwait,Female,1989,35.8 [29.6-41.9],Middle East,35.8
11511,Kuwait,Both sexes,1990,26.4 [22.6-30.3],Middle East,26.4
11512,Kuwait,Male,1990,19.6 [15.0-24.7],Middle East,19.6
11513,Kuwait,Female,1990,36.1 [30.1-42.1],Middle East,36.1
11514,Kuwait,Both sexes,1991,26.7 [22.9-30.6],Middle East,26.7
11515,Kuwait,Male,1991,20.1 [15.4-25.1],Middle East,20.1
11516,Kuwait,Female,1991,36.5 [30.7-42.4],Middle East,36.5
11517,Kuwait,Both sexes,1992,26.9 [23.1-30.7],Middle East,26.9
11518,Kuwait,Male,1992,20.5 [15.9-25.5],Middle East,20.5
11519,Kuwait,Female,1992,36.8 [31.2-42.6],Middle East,36.8
11520,Kuwait,Both sexes,1993,27.0 [23.3-30.8],Middle East,27.0
11521,Kuwait,Male,1993,21.0 [16.4-25.9],Middle East,21.0
11522,Kuwait,Female,1993,37.2 [31.6-42.9],Middle East,37.2
11523,Kuwait,Both sexes,1994,27.2 [23.5-30.9],Middle East,27.2
11524,Kuwait,Male,1994,21.4 [16.8-26.2],Middle East,21.4
11525,Kuwait,Female,1994,37.5 [32.1-43.1],Middle East,37.5
11526,Kuwait,Both sexes,1995,27.4 [23.8-31.1],Middle East,27.4
11527,Kuwait,Male,1995,21.8 [17.3-26.6],Middle East,21.8
11528,Kuwait,Female,1995,37.8 [32.6-43.3],Middle East,37.8
11529,Kuwait,Both sexes,1996,27.8 [24.2-31.4],Middle East,27.8
11530,Kuwait,Male,1996,22.3 [17.7-27.0],Middle East,22.3
11531,Kuwait,Female,1996,38.1 [33.0-43.5],Middle East,38.1
11532,Kuwait,Both sexes,1997,28.2 [24.7-31.8],Middle East,28.2
11533,Kuwait,Male,1997,22.7 [18.2-27.5],Middle East,22.7
11534,Kuwait,Female,1997,38.5 [33.4-43.8],Middle East,38.5
11535,Kuwait,Both sexes,1998,28.7 [25.2-32.2],Middle East,28.7
11536,Kuwait,Male,1998,23.2 [18.8-27.9],Middle East,23.2
11537,Kuwait,Female,1998,38.8 [33.8-44.1],Middle East,38.8
11538,Kuwait,Both sexes,1999,29.1 [25.7-32.7],Middle East,29.1
11539,Kuwait,Male,1999,23.7 [19.3-28.3],Middle East,23.7
11540,Kuwait,Female,1999,39.2 [34.1-44.3],Middle East,39.2
11541,Kuwait,Both sexes,2000,29.6 [26.2-33.1],Middle East,29.6
11542,Kuwait,Male,2000,24.1 [19.8-28.8],Middle East,24.1
11543,Kuwait,Female,2000,39.5 [34.6-44.7],Middle East,39.5
11544,Kuwait,Both sexes,2001,30.1 [26.7-33.5],Middle East,30.1
11545,Kuwait,Male,2001,24.6 [20.3-29.2],Middle East,24.6
11546,Kuwait,Female,2001,39.8 [35.0-44.9],Middle East,39.8
11547,Kuwait,Both sexes,2002,30.5 [27.2-34.0],Middle East,30.5
11548,Kuwait,Male,2002,25.1 [20.8-29.7],Middle East,25.1
11549,Kuwait,Female,2002,40.2 [35.4-45.2],Middle East,40.2
11550,Kuwait,Both sexes,2003,31.0 [27.7-34.4],Middle East,31.0
11551,Kuwait,Male,2003,25.6 [21.3-30.1],Middle East,25.6
11552,Kuwait,Female,2003,40.6 [35.7-45.5],Middle East,40.6
11553,Kuwait,Both sexes,2004,31.5 [28.2-34.9],Middle East,31.5
11554,Kuwait,Male,2004,26.1 [21.8-30.7],Middle East,26.1
11555,Kuwait,Female,2004,40.9 [36.1-45.9],Middle East,40.9
11556,Kuwait,Both sexes,2005,32.0 [28.7-35.3],Middle East,32.0
11557,Kuwait,Male,2005,26.7 [22.3-31.2],Middle East,26.7
11558,Kuwait,Female,2005,41.3 [36.5-46.2],Middle East,41.3
11559,Kuwait,Both sexes,2006,32.5 [29.1-35.8],Middle East,32.5
11560,Kuwait,Male,2006,27.2 [22.9-31.8],Middle East,27.2
11561,Kuwait,Female,2006,41.6 [36.8-46.6],Middle East,41.6
11562,Kuwait,Both sexes,2007,33.0 [29.7-36.4],Middle East,33.0
11563,Kuwait,Male,2007,27.8 [23.3-32.4],Middle East,27.8
11564,Kuwait,Female,2007,42.0 [37.2-46.9],Middle East,42.0
11565,Kuwait,Both sexes,2008,33.5 [30.1-37.0],Middle East,33.5
11566,Kuwait,Male,2008,28.3 [23.8-33.0],Middle East,28.3
11567,Kuwait,Female,2008,42.4 [37.5-47.4],Middle East,42.4
11568,Kuwait,Both sexes,2009,34.0 [30.6-37.6],Middle East,34.0
11569,Kuwait,Male,2009,28.9 [24.3-33.7],Middle East,28.9
11570,Kuwait,Female,2009,42.8 [37.8-47.9],Middle East,42.8
11571,Kuwait,Both sexes,2010,34.6 [31.0-38.2],Middle East,34.6
11572,Kuwait,Male,2010,29.5 [24.8-34.3],Middle East,29.5
11573,Kuwait,Female,2010,43.2 [38.1-48.3],Middle East,43.2
11574,Kuwait,Both sexes,2011,35.1 [31.4-38.9],Middle East,35.1
11575,Kuwait,Male,2011,30.1 [25.2-35.1],Middle East,30.1
11576,Kuwait,Female,2011,43.6 [38.4-48.8],Middle East,43.6
11577,Kuwait,Both sexes,2012,35.6 [31.8-39.6],Middle East,35.6
11578,Kuwait,Male,2012,30.7 [25.6-36.0],Middle East,30.7
11579,Kuwait,Female,2012,44.0 [38.6-49.4],Middle East,44.0
11580,Kuwait,Both sexes,2013,36.2 [32.2-40.3],Middle East,36.2
11581,Kuwait,Male,2013,31.3 [25.9-36.8],Middle East,31.3
11582,Kuwait,Female,2013,44.4 [38.7-50.2],Middle East,44.4
11583,Kuwait,Both sexes,2014,36.8 [32.5-41.2],Middle East,36.8
11584,Kuwait,Male,2014,32.0 [26.3-37.8],Middle East,32.0
11585,Kuwait,Female,2014,44.8 [38.8-50.8],Middle East,44.8
11586,Kuwait,Both sexes,2015,37.4 [32.9-42.0],Middle East,37.4
11587,Kuwait,Male,2015,32.6 [26.6-38.7],Middle East,32.6
11588,Kuwait,Female,2015,45.2 [39.0-51.4],Middle East,45.2
11589,Kuwait,Both sexes,2016,37.9 [33.2-42.7],Middle East,37.9
11590,Kuwait,Male,2016,33.3 [27.0-39.7],Middle East,33.3
11591,Kuwait,Female,2016,45.6 [39.1-52.1],Middle East,45.6
11970,Lebanon,Both sexes,1975,11.1 [7.3-15.9],Middle East,11.1
11971,Lebanon,Male,1975,6.3 [2.9-11.5],Middle East,6.3
11972,Lebanon,Female,1975,15.9 [9.3-24.4],Middle East,15.9
11973,Lebanon,Both sexes,1976,11.7 [7.8-16.4],Middle East,11.7
11974,Lebanon,Male,1976,6.8 [3.3-11.9],Middle East,6.8
11975,Lebanon,Female,1976,16.6 [10.0-25.0],Middle East,16.6
11976,Lebanon,Both sexes,1977,12.3 [8.4-16.9],Middle East,12.3
11977,Lebanon,Male,1977,7.2 [3.6-12.3],Middle East,7.2
11978,Lebanon,Female,1977,17.3 [10.7-25.5],Middle East,17.3
11979,Lebanon,Both sexes,1978,12.9 [8.9-17.5],Middle East,12.9
11980,Lebanon,Male,1978,7.6 [4.0-12.8],Middle East,7.6
11981,Lebanon,Female,1978,18.0 [11.5-25.9],Middle East,18.0
11982,Lebanon,Both sexes,1979,13.5 [9.5-18.1],Middle East,13.5
11983,Lebanon,Male,1979,8.1 [4.4-13.2],Middle East,8.1
11984,Lebanon,Female,1979,18.7 [12.2-26.4],Middle East,18.7
11985,Lebanon,Both sexes,1980,14.1 [10.1-18.7],Middle East,14.1
11986,Lebanon,Male,1980,8.6 [4.8-13.7],Middle East,8.6
11987,Lebanon,Female,1980,19.3 [13.0-26.9],Middle East,19.3
11988,Lebanon,Both sexes,1981,14.7 [10.8-19.3],Middle East,14.7
11989,Lebanon,Male,1981,9.1 [5.2-14.2],Middle East,9.1
11990,Lebanon,Female,1981,20.0 [13.7-27.5],Middle East,20.0
11991,Lebanon,Both sexes,1982,15.3 [11.3-19.8],Middle East,15.3
11992,Lebanon,Male,1982,9.6 [5.5-14.7],Middle East,9.6
11993,Lebanon,Female,1982,20.7 [14.4-28.0],Middle East,20.7
11994,Lebanon,Both sexes,1983,15.9 [11.9-20.4],Middle East,15.9
11995,Lebanon,Male,1983,10.1 [6.0-15.3],Middle East,10.1
11996,Lebanon,Female,1983,21.4 [15.1-28.5],Middle East,21.4
11997,Lebanon,Both sexes,1984,16.5 [12.5-20.9],Middle East,16.5
11998,Lebanon,Male,1984,10.6 [6.4-15.8],Middle East,10.6
11999,Lebanon,Female,1984,22.0 [15.8-29.1],Middle East,22.0
12000,Lebanon,Both sexes,1985,17.0 [13.1-21.4],Middle East,17.0
12001,Lebanon,Male,1985,11.1 [6.8-16.4],Middle East,11.1
12002,Lebanon,Female,1985,22.7 [16.5-29.6],Middle East,22.7
12003,Lebanon,Both sexes,1986,17.6 [13.7-22.0],Middle East,17.6
12004,Lebanon,Male,1986,11.6 [7.3-17.0],Middle East,11.6
12005,Lebanon,Female,1986,23.3 [17.1-30.1],Middle East,23.3
12006,Lebanon,Both sexes,1987,18.2 [14.3-22.5],Middle East,18.2
12007,Lebanon,Male,1987,12.2 [7.7-17.5],Middle East,12.2
12008,Lebanon,Female,1987,23.9 [17.7-30.7],Middle East,23.9
12009,Lebanon,Both sexes,1988,18.8 [14.8-23.0],Middle East,18.8
12010,Lebanon,Male,1988,12.7 [8.2-18.0],Middle East,12.7
12011,Lebanon,Female,1988,24.5 [18.3-31.3],Middle East,24.5
12012,Lebanon,Both sexes,1989,19.3 [15.4-23.6],Middle East,19.3
12013,Lebanon,Male,1989,13.2 [8.7-18.6],Middle East,13.2
